Date,Month,Park,Visitation,Google,CCI,Lag12G,VisLag1,VisLag2
2010-02-01,Feb,DRTO,"2,974",75,98.49038,61,"4,339","4,534"
2010-03-01,Mar,DRTO,"6,156",74,98.4873,82,"5,396","5,749"
2010-04-01,Apr,DRTO,"4,785",73,98.467,48,"5,546","7,251"
2010-05-01,May,DRTO,"5,316",83,98.46574,66,"5,227","6,049"
2010-06-01,Jun,DRTO,"7,584",63,98.37128,67,"5,271","7,048"
2010-07-01,Jul,DRTO,"7,073",68,98.08856,62,"7,116","7,695"
2010-08-01,Aug,DRTO,"4,978",55,97.91614,50,"4,291","4,011"
2010-09-01,Sep,DRTO,"2,526",46,97.86565,47,"2,407","2,448"
2010-10-01,Oct,DRTO,"1,929",45,97.96348,62,"1,996","4,124"
2010-11-01,Nov,DRTO,"4,509",40,98.21903,48,"2,890","5,199"
2010-12-01,Dec,DRTO,"3,085",40,98.46816,54,"3,847","6,191"
2011-01-01,Jan,DRTO,"3,142",62,98.5757,60,"2,975","3,685"
2011-02-01,Feb,DRTO,"4,706",67,98.52698,65,"2,974","4,339"
2011-03-01,Mar,DRTO,"4,578",52,98.28506,66,"6,156","5,396"
2011-04-01,Apr,DRTO,"5,811",49,98.22705,71,"4,785","5,546"
2011-05-01,May,DRTO,"11,166",58,98.21146,92,"5,316","5,227"
2011-06-01,Jun,DRTO,"11,518",63,97.90632,67,"7,584","5,271"
2011-07-01,Jul,DRTO,"11,164",70,97.33338,78,"7,073","7,116"
2011-08-01,Aug,DRTO,"5,481",46,96.84435,54,"4,978","4,291"
2011-09-01,Sep,DRTO,"3,910",36,96.77763,48,"2,526","2,407"
2011-10-01,Oct,DRTO,"3,006",40,97.00771,43,"1,929","1,996"
2011-11-01,Nov,DRTO,"5,212",52,97.44639,38,"4,509","2,890"
2011-12-01,Dec,DRTO,"5,477",45,97.98903,47,"3,085","3,847"
2012-01-01,Jan,DRTO,"6,072",52,98.45164,56,"3,142","2,975"
2012-02-01,Feb,DRTO,"7,004",62,98.70954,60,"4,706","2,974"
2012-03-01,Mar,DRTO,"9,924",60,98.83382,51,"4,578","6,156"
2012-04-01,Apr,DRTO,"4,323",59,98.86866,57,"5,811","4,785"
2012-05-01,May,DRTO,"6,324",60,98.81271,58,"11,166","5,316"
2012-06-01,Jun,DRTO,"4,068",48,98.60784,65,"11,518","7,584"
2012-07-01,Jul,DRTO,"5,829",53,98.53565,69,"11,164","7,073"
2012-08-01,Aug,DRTO,"4,187",51,98.70587,48,"5,481","4,978"
2012-09-01,Sep,DRTO,"2,805",43,99.02282,40,"3,910","2,526"
2012-10-01,Oct,DRTO,"2,991",38,99.25011,38,"3,006","1,929"
2012-11-01,Nov,DRTO,"3,295",36,99.16354,53,"5,212","4,509"
2012-12-01,Dec,DRTO,"3,728",43,98.8289,45,"5,477","3,085"
2013-01-01,Jan,DRTO,"7,565",55,98.70023,45,"6,072","3,142"
2013-02-01,Feb,DRTO,"4,796",64,98.80344,57,"7,004","4,706"
2013-03-01,Mar,DRTO,"5,340",53,98.9706,55,"9,924","4,578"
2013-04-01,Apr,DRTO,"5,692",56,99.1832,63,"4,323","5,811"
2013-05-01,May,DRTO,"5,975",53,99.52229,54,"6,324","11,166"
2013-06-01,Jun,DRTO,"5,376",62,99.69761,51,"4,068","11,518"
2013-07-01,Jul,DRTO,"5,720",61,99.65983,50,"5,829","11,164"
2013-08-01,Aug,DRTO,"5,098",56,99.3783,54,"4,187","5,481"
2013-09-01,Sep,DRTO,"3,458",42,98.99631,46,"2,805","3,910"
2013-10-01,Oct,DRTO,"1,693",45,98.76015,43,"2,991","3,006"
2013-11-01,Nov,DRTO,"3,246",51,98.86088,43,"3,295","5,212"
2013-12-01,Dec,DRTO,"4,442",68,99.16534,43,"3,728","5,477"
2014-01-01,Jan,DRTO,"4,907",62,99.33865,60,"7,565","6,072"
2014-02-01,Feb,DRTO,"4,934",61,99.40892,66,"4,796","7,004"
2014-03-01,Mar,DRTO,"5,535",79,99.44125,53,"5,340","9,924"
2014-04-01,Apr,DRTO,"7,629",72,99.51447,54,"5,692","4,323"
2014-05-01,May,DRTO,"7,646",65,99.50082,56,"5,975","6,324"
2014-06-01,Jun,DRTO,"4,280",65,99.47433,59,"5,376","4,068"
2014-07-01,Jul,DRTO,"6,659",62,99.46612,63,"5,720","5,829"
2014-08-01,Aug,DRTO,"6,113",60,99.56129,57,"5,098","4,187"
2014-09-01,Sep,DRTO,"4,313",46,99.7662,43,"3,458","2,805"
2014-10-01,Oct,DRTO,"3,415",49,100.0543,44,"1,693","2,991"
2014-11-01,Nov,DRTO,"3,748",55,100.4078,57,"3,246","3,295"
2014-12-01,Dec,DRTO,"5,686",66,100.7997,66,"4,442","3,728"
2015-01-01,Jan,DRTO,"6,092",83,101.0638,62,"4,907","7,565"
2015-02-01,Feb,DRTO,"5,213",80,101.0661,67,"4,934","4,796"
2015-03-01,Mar,DRTO,"7,227",83,100.9696,76,"5,535","5,340"
2015-04-01,Apr,DRTO,"7,112",78,100.9149,69,"7,629","5,692"
2015-05-01,May,DRTO,"7,010",80,100.8346,70,"7,646","5,975"
2015-06-01,Jun,DRTO,"7,374",78,100.8487,62,"4,280","5,376"
2015-07-01,Jul,DRTO,"7,171",78,100.7341,65,"6,659","5,720"
2015-08-01,Aug,DRTO,"5,392",77,100.5447,62,"6,113","5,098"
2015-09-01,Sep,DRTO,"5,278",52,100.3741,47,"4,313","3,458"
2015-10-01,Oct,DRTO,"4,043",56,100.4033,48,"3,415","1,693"
2015-11-01,Nov,DRTO,"3,337",58,100.5198,53,"3,748","3,246"
2015-12-01,Dec,DRTO,"5,613",76,100.6167,71,"5,686","4,442"
2016-01-01,Jan,DRTO,"4,616",68,100.6298,89,"6,092","4,907"
2016-02-01,Feb,DRTO,"1,313",78,100.5925,78,"5,213","4,934"
2016-03-01,Mar,DRTO,"7,167",77,100.5527,83,"7,227","5,535"
2016-04-01,Apr,DRTO,"6,729",72,100.5748,82,"7,112","7,629"
2016-05-01,May,DRTO,"7,095",77,100.697,80,"7,010","7,646"
2016-06-01,Jun,DRTO,"8,969",98,100.675,85,"7,374","4,280"
2016-07-01,Jul,DRTO,"7,692",92,100.5284,81,"7,171","6,659"
2016-08-01,Aug,DRTO,"6,834",100,100.4226,68,"5,392","6,113"
2016-09-01,Sep,DRTO,"6,329",63,100.4034,56,"5,278","4,313"
2016-10-01,Oct,DRTO,"4,347",58,100.4803,57,"4,043","3,415"
2016-11-01,Nov,DRTO,"6,262",60,100.8092,57,"3,337","3,748"
2016-12-01,Dec,DRTO,"6,308",67,101.1464,75,"5,613","5,686"
2017-01-01,Jan,DRTO,"4,492",77,101.2944,75,"4,616","6,092"
2017-02-01,Feb,DRTO,"3,900",89,101.2821,78,"1,313","5,213"
2017-03-01,Mar,DRTO,"7,200",89,101.2514,73,"7,167","7,227"
2017-04-01,Apr,DRTO,"6,880",76,101.2115,75,"6,729","7,112"
2017-05-01,May,DRTO,"5,908",79,101.14,78,"7,095","7,010"
2017-06-01,Jun,DRTO,"5,568",85,101.0344,93,"8,969","7,374"
2017-07-01,Jul,DRTO,"5,628",93,100.9954,93,"7,692","7,171"
2017-08-01,Aug,DRTO,"4,276",69,101.0979,97,"6,834","5,392"
2017-09-01,Sep,DRTO,176,61,101.2299,66,"6,329","5,278"
2017-10-01,Oct,DRTO,233,46,101.3895,61,"4,347","4,043"
2017-11-01,Nov,DRTO,"5,020",56,101.3534,60,"6,262","3,337"
2017-12-01,Dec,DRTO,"5,000",58,101.1748,65,"6,308","5,613"
2008-01-01,Jan,EVER,"87,123",100,98.66745,100,"100,546","90,074"
2008-02-01,Feb,EVER,"111,172",93,98.28046,93,"102,862","112,603"
2008-03-01,Mar,EVER,"104,390",92,97.81391,86,"241,397","115,621"
2008-04-01,Apr,EVER,"82,543",82,97.28801,71,"101,656","90,708"
2008-05-01,May,EVER,"60,147",78,96.91043,70,"60,350","55,507"
2008-06-01,Jun,EVER,"50,393",59,96.79169,45,"48,303","49,018"
2008-07-01,Jul,EVER,"54,174",50,96.99389,46,"53,336","54,757"
2008-08-01,Aug,EVER,"44,632",55,97.25005,48,"49,587","81,053"
2008-09-01,Sep,EVER,"27,457",60,97.32576,54,"79,819","74,328"
2008-10-01,Oct,EVER,"43,760",61,96.97441,64,"81,573","87,878"
2008-11-01,Nov,EVER,"70,884",74,96.71896,74,"74,858","62,638"
2008-12-01,Dec,EVER,"85,443",87,96.71152,79,"80,477","79,837"
2009-01-01,Jan,EVER,"104,251",90,96.7187,84,"87,123","100,546"
2009-02-01,Feb,EVER,"107,537",87,96.69278,79,"111,172","102,862"
2009-03-01,Mar,EVER,"115,054",87,96.8938,70,"104,390","241,397"
2009-04-01,Apr,EVER,"93,031",74,97.33988,70,"82,543","101,656"
2009-05-01,May,EVER,"64,156",66,97.72372,66,"60,147","60,350"
2009-06-01,Jun,EVER,"48,696",52,97.88263,49,"50,393","48,303"
2009-07-01,Jul,EVER,"55,364",56,97.83762,47,"54,174","53,336"
2009-08-01,Aug,EVER,"51,957",54,97.88111,46,"44,632","49,587"
2009-09-01,Sep,EVER,"44,519",61,98.05814,47,"27,457","79,819"
2009-10-01,Oct,EVER,"54,642",66,98.08765,52,"43,760","81,573"
2009-11-01,Nov,EVER,"69,927",79,98.10162,61,"70,884","74,858"
2009-12-01,Dec,EVER,"91,748",82,98.27495,72,"85,443","80,477"
2010-01-01,Jan,EVER,"104,491",94,98.43562,76,"104,251","87,123"
2010-02-01,Feb,EVER,"112,674",88,98.49038,76,"107,537","111,172"
2010-03-01,Mar,EVER,"137,350",81,98.4873,77,"115,054","104,390"
2010-04-01,Apr,EVER,"91,638",72,98.467,68,"93,031","82,543"
2010-05-01,May,EVER,"67,704",63,98.46574,57,"64,156","60,147"
2010-06-01,Jun,EVER,"46,388",45,98.37128,43,"48,696","50,393"
2010-07-01,Jul,EVER,"55,954",49,98.08856,45,"55,364","54,174"
2010-08-01,Aug,EVER,"52,731",53,97.91614,49,"51,957","44,632"
2010-09-01,Sep,EVER,"52,433",53,97.86565,51,"44,519","27,457"
2010-10-01,Oct,EVER,"64,447",62,97.96348,57,"54,642","43,760"
2010-11-01,Nov,EVER,"48,242",70,98.21903,67,"69,927","70,884"
2010-12-01,Dec,EVER,"81,486",71,98.46816,66,"91,748","85,443"
2011-01-01,Jan,EVER,"108,115",84,98.5757,75,"104,491","104,251"
2011-02-01,Feb,EVER,"121,341",81,98.52698,74,"112,674","107,537"
2011-03-01,Mar,EVER,"131,176",74,98.28506,72,"137,350","115,054"
2011-04-01,Apr,EVER,"92,257",72,98.22705,59,"91,638","93,031"
2011-05-01,May,EVER,"55,073",64,98.21146,55,"67,704","64,156"
2011-06-01,Jun,EVER,"52,165",58,97.90632,40,"46,388","48,696"
2011-07-01,Jul,EVER,"56,712",57,97.33338,40,"55,954","55,364"
2011-08-01,Aug,EVER,"52,814",55,96.84435,43,"52,731","51,957"
2011-09-01,Sep,EVER,"42,787",56,96.77763,45,"52,433","44,519"
2011-10-01,Oct,EVER,"54,443",62,97.00771,52,"64,447","54,642"
2011-11-01,Nov,EVER,"76,578",68,97.44639,58,"48,242","69,927"
2011-12-01,Dec,EVER,"90,890",75,97.98903,61,"81,486","91,748"
2012-01-01,Jan,EVER,"128,689",91,98.45164,71,"108,115","104,491"
2012-02-01,Feb,EVER,"133,777",88,98.70954,66,"121,341","112,674"
2012-03-01,Mar,EVER,"132,603",80,98.83382,63,"131,176","137,350"
2012-04-01,Apr,EVER,"99,501",70,98.86866,60,"92,257","91,638"
2012-05-01,May,EVER,"73,188",60,98.81271,53,"55,073","67,704"
2012-06-01,Jun,EVER,"55,627",50,98.60784,48,"52,165","46,388"
2012-07-01,Jul,EVER,"65,022",57,98.53565,50,"56,712","55,954"
2012-08-01,Aug,EVER,"73,081",57,98.70587,48,"52,814","52,731"
2012-09-01,Sep,EVER,"49,588",52,99.02282,47,"42,787","52,433"
2012-10-01,Oct,EVER,"84,150",55,99.25011,55,"54,443","64,447"
2012-11-01,Nov,EVER,"100,040",61,99.16354,61,"76,578","48,242"
2012-12-01,Dec,EVER,"146,640",73,98.8289,66,"90,890","81,486"
2013-01-01,Jan,EVER,"142,377",85,98.70023,79,"128,689","108,115"
2013-02-01,Feb,EVER,"132,732",75,98.80344,84,"133,777","121,341"
2013-03-01,Mar,EVER,"144,436",77,98.9706,68,"132,603","131,176"
2013-04-01,Apr,EVER,"91,347",61,99.1832,61,"99,501","92,257"
2013-05-01,May,EVER,"73,300",59,99.52229,55,"73,188","55,073"
2013-06-01,Jun,EVER,"59,024",51,99.69761,44,"55,627","52,165"
2013-07-01,Jul,EVER,"61,541",55,99.65983,47,"65,022","56,712"
2013-08-01,Aug,EVER,"60,541",53,99.3783,50,"73,081","52,814"
2013-09-01,Sep,EVER,"50,742",49,98.99631,43,"49,588","42,787"
2013-10-01,Oct,EVER,"38,034",61,98.76015,45,"84,150","54,443"
2013-11-01,Nov,EVER,"80,206",62,98.86088,51,"100,040","76,578"
2013-12-01,Dec,EVER,"112,836",77,99.16534,63,"146,640","90,890"
2014-01-01,Jan,EVER,"127,802",82,99.33865,72,"142,377","128,689"
2014-02-01,Feb,EVER,"132,334",78,99.40892,62,"132,732","133,777"
2014-03-01,Mar,EVER,"167,972",74,99.44125,66,"144,436","132,603"
2014-04-01,Apr,EVER,"97,458",60,99.51447,52,"91,347","99,501"
2014-05-01,May,EVER,"62,634",59,99.50082,50,"73,300","73,188"
2014-06-01,Jun,EVER,"58,372",53,99.47433,43,"59,024","55,627"
2014-07-01,Jul,EVER,"64,324",54,99.46612,46,"61,541","65,022"
2014-08-01,Aug,EVER,"73,839",52,99.56129,45,"60,541","73,081"
2014-09-01,Sep,EVER,"60,866",49,99.7662,42,"50,742","49,588"
2014-10-01,Oct,EVER,"68,964",56,100.0543,50,"38,034","84,150"
2014-11-01,Nov,EVER,"68,965",61,100.4078,54,"80,206","100,040"
2014-12-01,Dec,EVER,"127,371",71,100.7997,64,"112,836","146,640"
2015-01-01,Jan,EVER,"142,660",79,101.0638,68,"127,802","142,377"
2015-02-01,Feb,EVER,"145,148",76,101.0661,65,"132,334","132,732"
2015-03-01,Mar,EVER,"149,383",72,100.9696,61,"167,972","144,436"
2015-04-01,Apr,EVER,"108,982",70,100.9149,54,"97,458","91,347"
2015-05-01,May,EVER,"70,711",60,100.8346,50,"62,634","73,300"
2015-06-01,Jun,EVER,"61,840",51,100.8487,44,"58,372","59,024"
2015-07-01,Jul,EVER,"72,567",54,100.7341,44,"64,324","61,541"
2015-08-01,Aug,EVER,"67,529",53,100.5447,46,"73,839","60,541"
2015-09-01,Sep,EVER,"32,717",49,100.3741,44,"60,866","50,742"
2015-10-01,Oct,EVER,"62,000",55,100.4033,46,"68,964","38,034"
2015-11-01,Nov,EVER,"84,937",61,100.5198,51,"68,965","80,206"
2015-12-01,Dec,EVER,"78,953",66,100.6167,61,"127,371","112,836"
2016-01-01,Jan,EVER,"116,221",73,100.6298,68,"142,660","127,802"
2016-02-01,Feb,EVER,"120,197",69,100.5925,65,"145,148","132,334"
2016-03-01,Mar,EVER,"134,815",71,100.5527,61,"149,383","167,972"
2016-04-01,Apr,EVER,"65,054",61,100.5748,58,"108,982","97,458"
2016-05-01,May,EVER,"73,548",59,100.697,53,"70,711","62,634"
2016-06-01,Jun,EVER,"64,110",51,100.675,42,"61,840","58,372"
2016-07-01,Jul,EVER,"53,064",50,100.5284,46,"72,567","64,324"
2016-08-01,Aug,EVER,"47,351",48,100.4226,46,"67,529","73,839"
2016-09-01,Sep,EVER,"44,750",47,100.4034,40,"32,717","60,866"
2016-10-01,Oct,EVER,"55,600",54,100.4803,46,"62,000","68,964"
2016-11-01,Nov,EVER,"69,074",56,100.8092,52,"84,937","68,965"
2016-12-01,Dec,EVER,"87,123",63,101.1464,55,"78,953","127,371"
2017-01-01,Jan,EVER,"194,200",72,101.2944,62,"116,221","142,660"
2017-02-01,Feb,EVER,"120,646",70,101.2821,59,"120,197","145,148"
2017-03-01,Mar,EVER,"126,818",66,101.2514,63,"134,815","149,383"
2017-04-01,Apr,EVER,"98,915",59,101.2115,51,"65,054","108,982"
2017-05-01,May,EVER,"74,300",53,101.14,51,"73,548","70,711"
2017-06-01,Jun,EVER,"68,958",50,101.0344,42,"64,110","61,840"
2017-07-01,Jul,EVER,"52,425",52,100.9954,43,"53,064","72,567"
2017-08-01,Aug,EVER,"85,059",50,101.0979,41,"47,351","67,529"
2017-09-01,Sep,EVER,"17,708",55,101.2299,41,"44,750","32,717"
2017-10-01,Oct,EVER,"42,574",49,101.3895,45,"55,600","62,000"
2017-11-01,Nov,EVER,"49,593",52,101.3534,48,"69,074","84,937"
2017-12-01,Dec,EVER,"87,361",59,101.1748,54,"87,123","78,953"
2008-01-01,Jan,GAAR,39,50,98.66745,100,1,24
2008-02-01,Feb,GAAR,0,55,98.28046,98,2,0
2008-03-01,Mar,GAAR,44,100,97.81391,86,8,14
2008-04-01,Apr,GAAR,0,51,97.28801,75,0,11
2008-05-01,May,GAAR,538,86,96.91043,89,349,113
2008-06-01,Jun,GAAR,"2,788",48,96.79169,55,"2,926","2,495"
2008-07-01,Jul,GAAR,"3,777",32,96.99389,36,"3,473","3,487"
2008-08-01,Aug,GAAR,"3,597",43,97.25005,64,"3,588","3,263"
2008-09-01,Sep,GAAR,545,50,97.32576,73,585,565
2008-10-01,Oct,GAAR,0,51,96.97441,80,0,5
2008-11-01,Nov,GAAR,0,50,96.71896,39,3,0
2008-12-01,Dec,GAAR,69,41,96.71152,84,7,5
2009-01-01,Jan,GAAR,19,49,96.7187,74,39,1
2009-02-01,Feb,GAAR,81,42,96.69278,66,0,2
2009-03-01,Mar,GAAR,80,59,96.8938,74,44,8
2009-04-01,Apr,GAAR,12,50,97.33988,31,0,0
2009-05-01,May,GAAR,41,44,97.72372,95,538,349
2009-06-01,Jun,GAAR,"2,533",34,97.88263,40,"2,788","2,926"
2009-07-01,Jul,GAAR,"3,471",39,97.83762,39,"3,777","3,473"
2009-08-01,Aug,GAAR,"3,020",18,97.88111,82,"3,597","3,588"
2009-09-01,Sep,GAAR,659,54,98.05814,55,545,585
2009-10-01,Oct,GAAR,0,39,98.08765,40,0,0
2009-11-01,Nov,GAAR,0,51,98.10162,57,0,3
2009-12-01,Dec,GAAR,59,46,98.27495,37,69,7
2010-01-01,Jan,GAAR,134,49,98.43562,45,19,39
2010-02-01,Feb,GAAR,102,45,98.49038,72,81,0
2010-03-01,Mar,GAAR,99,56,98.4873,81,80,44
2010-04-01,Apr,GAAR,0,44,98.467,74,12,0
2010-05-01,May,GAAR,456,52,98.46574,57,41,538
2010-06-01,Jun,GAAR,"2,547",56,98.37128,65,"2,533","2,788"
2010-07-01,Jul,GAAR,"3,191",26,98.08856,72,"3,471","3,777"
2010-08-01,Aug,GAAR,"3,419",38,97.91614,22,"3,020","3,597"
2010-09-01,Sep,GAAR,760,30,97.86565,61,659,545
2010-10-01,Oct,GAAR,10,38,97.96348,86,0,0
2010-11-01,Nov,GAAR,17,26,98.21903,64,0,0
2010-12-01,Dec,GAAR,105,34,98.46816,39,59,69
2011-01-01,Jan,GAAR,70,37,98.5757,43,134,19
2011-02-01,Feb,GAAR,70,52,98.52698,51,102,81
2011-03-01,Mar,GAAR,182,42,98.28506,58,99,80
2011-04-01,Apr,GAAR,15,22,98.22705,66,0,12
2011-05-01,May,GAAR,51,46,98.21146,58,456,41
2011-06-01,Jun,GAAR,"2,832",20,97.90632,57,"2,547","2,533"
2011-07-01,Jul,GAAR,"3,713",35,97.33338,24,"3,191","3,471"
2011-08-01,Aug,GAAR,"3,716",33,96.84435,57,"3,419","3,020"
2011-09-01,Sep,GAAR,860,18,96.77763,27,760,659
2011-10-01,Oct,GAAR,2,19,97.00771,31,10,0
2011-11-01,Nov,GAAR,25,34,97.44639,41,17,0
2011-12-01,Dec,GAAR,87,21,97.98903,33,105,59
2012-01-01,Jan,GAAR,249,24,98.45164,50,70,134
2012-02-01,Feb,GAAR,148,37,98.70954,56,70,102
2012-03-01,Mar,GAAR,196,44,98.83382,66,182,99
2012-04-01,Apr,GAAR,50,57,98.86866,39,15,0
2012-05-01,May,GAAR,10,50,98.81271,56,51,456
2012-06-01,Jun,GAAR,"2,447",44,98.60784,39,"2,832","2,547"
2012-07-01,Jul,GAAR,"3,432",34,98.53565,46,"3,713","3,191"
2012-08-01,Aug,GAAR,"3,412",39,98.70587,44,"3,716","3,419"
2012-09-01,Sep,GAAR,738,41,99.02282,29,860,760
2012-10-01,Oct,GAAR,10,33,99.25011,39,2,10
2012-11-01,Nov,GAAR,78,34,99.16354,35,25,17
2012-12-01,Dec,GAAR,129,26,98.8289,24,87,105
2013-01-01,Jan,GAAR,230,30,98.70023,44,249,70
2013-02-01,Feb,GAAR,302,43,98.80344,52,148,70
2013-03-01,Mar,GAAR,127,29,98.9706,46,196,182
2013-04-01,Apr,GAAR,5,27,99.1832,45,50,15
2013-05-01,May,GAAR,215,36,99.52229,62,10,51
2013-06-01,Jun,GAAR,"2,175",38,99.69761,33,"2,447","2,832"
2013-07-01,Jul,GAAR,"3,377",44,99.65983,41,"3,432","3,713"
2013-08-01,Aug,GAAR,"3,882",26,99.3783,38,"3,412","3,716"
2013-09-01,Sep,GAAR,606,28,98.99631,44,738,860
2013-10-01,Oct,GAAR,0,21,98.76015,34,10,2
2013-11-01,Nov,GAAR,0,26,98.86088,15,78,25
2013-12-01,Dec,GAAR,93,27,99.16534,46,129,87
2014-01-01,Jan,GAAR,501,31,99.33865,45,230,249
2014-02-01,Feb,GAAR,501,29,99.40892,43,302,148
2014-03-01,Mar,GAAR,928,31,99.44125,41,127,196
2014-04-01,Apr,GAAR,218,48,99.51447,38,5,50
2014-05-01,May,GAAR,342,41,99.50082,37,215,10
2014-06-01,Jun,GAAR,"2,508",31,99.47433,46,"2,175","2,447"
2014-07-01,Jul,GAAR,"3,195",22,99.46612,45,"3,377","3,432"
2014-08-01,Aug,GAAR,"3,665",28,99.56129,31,"3,882","3,412"
2014-09-01,Sep,GAAR,720,33,99.7662,39,606,738
2014-10-01,Oct,GAAR,12,36,100.0543,29,0,10
2014-11-01,Nov,GAAR,12,29,100.4078,29,0,78
2014-12-01,Dec,GAAR,67,27,100.7997,42,93,129
2015-01-01,Jan,GAAR,137,41,101.0638,34,501,230
2015-02-01,Feb,GAAR,138,46,101.0661,27,501,302
2015-03-01,Mar,GAAR,272,28,100.9696,44,928,127
2015-04-01,Apr,GAAR,68,48,100.9149,58,218,5
2015-05-01,May,GAAR,354,38,100.8346,52,342,215
2015-06-01,Jun,GAAR,"2,071",25,100.8487,41,"2,508","2,175"
2015-07-01,Jul,GAAR,"2,968",36,100.7341,26,"3,195","3,377"
2015-08-01,Aug,GAAR,"3,393",28,100.5447,25,"3,665","3,882"
2015-09-01,Sep,GAAR,"1,100",38,100.3741,35,720,606
2015-10-01,Oct,GAAR,0,30,100.4033,30,12,0
2015-11-01,Nov,GAAR,0,23,100.5198,25,12,0
2015-12-01,Dec,GAAR,244,27,100.6167,27,67,93
2016-01-01,Jan,GAAR,306,31,100.6298,55,137,501
2016-02-01,Feb,GAAR,310,61,100.5925,38,138,501
2016-03-01,Mar,GAAR,389,49,100.5527,38,272,928
2016-04-01,Apr,GAAR,172,57,100.5748,52,68,218
2016-05-01,May,GAAR,164,54,100.697,62,354,342
2016-06-01,Jun,GAAR,"1,349",39,100.675,35,"2,071","2,508"
2016-07-01,Jul,GAAR,"3,026",43,100.5284,38,"2,968","3,195"
2016-08-01,Aug,GAAR,"3,137",76,100.4226,34,"3,393","3,665"
2016-09-01,Sep,GAAR,"1,027",43,100.4034,44,"1,100",720
2016-10-01,Oct,GAAR,29,56,100.4803,24,0,12
2016-11-01,Nov,GAAR,18,47,100.8092,29,0,12
2016-12-01,Dec,GAAR,120,47,101.1464,30,244,67
2017-01-01,Jan,GAAR,198,53,101.2944,42,306,137
2017-02-01,Feb,GAAR,119,50,101.2821,76,310,138
2017-03-01,Mar,GAAR,280,37,101.2514,52,389,272
2017-04-01,Apr,GAAR,155,51,101.2115,63,172,68
2017-05-01,May,GAAR,355,46,101.14,70,164,354
2017-06-01,Jun,GAAR,"2,364",57,101.0344,49,"1,349","2,071"
2017-07-01,Jul,GAAR,"3,145",52,100.9954,40,"3,026","2,968"
2017-08-01,Aug,GAAR,"3,533",55,101.0979,85,"3,137","3,393"
2017-09-01,Sep,GAAR,"1,013",27,101.2299,57,"1,027","1,100"
2017-10-01,Oct,GAAR,15,46,101.3895,59,29,0
2017-11-01,Nov,GAAR,0,38,101.3534,54,18,0
2017-12-01,Dec,GAAR,0,37,101.1748,46,120,244
2008-01-01,Jan,GLBA,173,60,98.66745,66,173,77
2008-02-01,Feb,GLBA,175,60,98.28046,70,168,173
2008-03-01,Mar,GLBA,173,68,97.81391,85,168,173
2008-04-01,Apr,GLBA,160,62,97.28801,71,184,173
2008-05-01,May,GLBA,"63,241",67,96.91043,86,"58,969","57,883"
2008-06-01,Jun,GLBA,"90,469",59,96.79169,70,"94,785","92,495"
2008-07-01,Jul,GLBA,"98,691",100,96.99389,76,"103,937","96,563"
2008-08-01,Aug,GLBA,"95,191",49,97.25005,70,"103,240","100,830"
2008-09-01,Sep,GLBA,"70,034",45,97.32576,59,"75,990","64,344"
2008-10-01,Oct,GLBA,250,35,96.97441,55,225,319
2008-11-01,Nov,GLBA,179,36,96.71896,51,222,176
2008-12-01,Dec,GLBA,175,38,96.71152,52,150,176
2009-01-01,Jan,GLBA,173,51,96.7187,57,173,173
2009-02-01,Feb,GLBA,175,52,96.69278,64,175,168
2009-03-01,Mar,GLBA,164,57,96.8938,56,173,168
2009-04-01,Apr,GLBA,157,41,97.33988,53,160,184
2009-05-01,May,GLBA,"60,736",56,97.72372,67,"63,241","58,969"
2009-06-01,Jun,GLBA,"99,356",50,97.88263,65,"90,469","94,785"
2009-07-01,Jul,GLBA,"107,466",51,97.83762,100,"98,691","103,937"
2009-08-01,Aug,GLBA,"98,353",48,97.88111,48,"95,191","103,240"
2009-09-01,Sep,GLBA,"71,146",54,98.05814,45,"70,034","75,990"
2009-10-01,Oct,GLBA,325,48,98.08765,44,250,225
2009-11-01,Nov,GLBA,155,39,98.10162,40,179,222
2009-12-01,Dec,GLBA,155,42,98.27495,38,175,150
2010-01-01,Jan,GLBA,173,48,98.43562,47,173,173
2010-02-01,Feb,GLBA,175,50,98.49038,53,175,175
2010-03-01,Mar,GLBA,162,43,98.4873,57,164,173
2010-04-01,Apr,GLBA,238,45,98.467,50,157,160
2010-05-01,May,GLBA,"60,540",46,98.46574,55,"60,736","63,241"
2010-06-01,Jun,GLBA,"104,399",53,98.37128,50,"99,356","90,469"
2010-07-01,Jul,GLBA,"105,344",46,98.08856,57,"107,466","98,691"
2010-08-01,Aug,GLBA,"106,284",46,97.91614,60,"98,353","95,191"
2010-09-01,Sep,GLBA,"66,647",43,97.86565,53,"71,146","70,034"
2010-10-01,Oct,GLBA,222,35,97.96348,42,325,250
2010-11-01,Nov,GLBA,173,40,98.21903,40,155,179
2010-12-01,Dec,GLBA,173,40,98.46816,40,155,175
2011-01-01,Jan,GLBA,173,49,98.5757,50,173,173
2011-02-01,Feb,GLBA,175,45,98.52698,47,175,175
2011-03-01,Mar,GLBA,162,49,98.28506,49,162,164
2011-04-01,Apr,GLBA,178,43,98.22705,41,238,157
2011-05-01,May,GLBA,"45,959",47,98.21146,44,"60,540","60,736"
2011-06-01,Jun,GLBA,"104,190",42,97.90632,52,"104,399","99,356"
2011-07-01,Jul,GLBA,"102,477",52,97.33338,54,"105,344","107,466"
2011-08-01,Aug,GLBA,"111,359",48,96.84435,48,"106,284","98,353"
